"ID","adj.P.Val","P.Value","t","B","logFC","SPOT_ID","SPOT_ID.1"
"TC1700012259.hg.1",0.429,0.158,-1.459442,-5.85294,-0.3005931,"Multiple_Complex","Multiple_Complex"
"TC1900011866.hg.1",0.429,0.158,-1.459339,-5.85308,-0.2935494,"Multiple_Complex","Multiple_Complex"
"TC1900009080.hg.1",0.429,0.158,-1.459222,-5.85324,-0.3088006,"Multiple_Complex","Multiple_Complex"
"TC1200008224.hg.1",0.429,0.158,1.459202,-5.85327,0.4806775,"Multiple_Complex","Multiple_Complex"
"HTA2-pos-PSR11027770.hg.1",0.429,0.158,1.458932,-5.85364,0.2673287,"---","---"
"TC2100007916.hg.1",0.429,0.158,-1.458897,-5.85369,-0.2381369,"Multiple_Complex","Multiple_Complex"
"TC1200010205.hg.1",0.429,0.158,-1.45875,-5.85389,-0.2690056,"Coding","Coding"
"TC1900011251.hg.1",0.429,0.159,-1.458409,-5.85436,-0.2180562,"Coding","Coding"
"TC0300006791.hg.1",0.429,0.159,-1.458219,-5.85462,-0.3280994,"Multiple_Complex","Multiple_Complex"
"TC0300006513.hg.1",0.429,0.159,-1.458079,-5.85481,-0.2347438,"Multiple_Complex","Multiple_Complex"
"TC0100018208.hg.1",0.429,0.159,-1.457915,-5.85504,-0.2384181,"Coding","Coding"
"HTA2-pos-3644248_st",0.43,0.159,-1.45776,-5.85525,-0.260275,"---","---"
"TC2200007871.hg.1",0.43,0.159,-1.457685,-5.85536,-0.30595,"Coding","Coding"
"TC1200009254.hg.1",0.43,0.159,-1.457367,-5.85579,-0.2345537,"Multiple_Complex","Multiple_Complex"
"TC1500009236.hg.1",0.43,0.159,-1.457305,-5.85588,-0.3868281,"Multiple_Complex","Multiple_Complex"
"TC1000009841.hg.1",0.43,0.159,-1.4573,-5.85589,-0.22302,"Multiple_Complex","Multiple_Complex"
"TC0100017083.hg.1",0.43,0.159,-1.457164,-5.85607,-0.3849388,"Coding","Coding"
"TC1200007037.hg.1",0.43,0.159,-1.456961,-5.85635,-0.2932019,"Multiple_Complex","Multiple_Complex"
"HTA2-pos-PSR02034002.hg.1",0.43,0.159,-1.456918,-5.85641,-0.3389125,"---","---"
"TC1900006685.hg.1",0.43,0.159,-1.456506,-5.85698,-0.3262225,"Multiple_Complex","Multiple_Complex"
"TC1700009649.hg.1",0.43,0.159,1.456311,-5.85725,0.2887775,"Multiple_Complex","Multiple_Complex"
"TC2100008495.hg.1",0.43,0.159,1.456228,-5.85736,0.2768412,"Multiple_Complex","Multiple_Complex"
"TC0200011548.hg.1",0.43,0.159,1.456129,-5.8575,0.2619212,"Multiple_Complex","Multiple_Complex"
"HTA2-neg-47419277_st",0.43,0.159,-1.455948,-5.85775,-0.5895869,"---","---"
"TC1900011224.hg.1",0.43,0.159,-1.455634,-5.85818,-0.21328,"Multiple_Complex","Multiple_Complex"
"TC1600010837.hg.1",0.43,0.159,-1.455626,-5.85819,-0.3198125,"Multiple_Complex","Multiple_Complex"
"TC0200016441.hg.1",0.43,0.159,-1.455625,-5.85819,-0.2691875,"Coding","Coding"
"TC0300014040.hg.1",0.43,0.159,-1.455551,-5.85829,-0.2268837,"Coding","Coding"
"TC0300013821.hg.1",0.43,0.159,1.455551,-5.85829,0.2061881,"Multiple_Complex","Multiple_Complex"
"TC1700009640.hg.1",0.43,0.159,-1.455364,-5.85855,-0.4366375,"Multiple_Complex","Multiple_Complex"
"TC0400006471.hg.1",0.43,0.159,-1.455323,-5.8586,-0.2310012,"Multiple_Complex","Multiple_Complex"
"TC0200010362.hg.1",0.43,0.159,1.455315,-5.85862,0.6408756,"Multiple_Complex","Multiple_Complex"
"TC0800010490.hg.1",0.43,0.159,1.455089,-5.85893,0.5328256,"Multiple_Complex","Multiple_Complex"
"HTA2-pos-3151624_st",0.431,0.16,1.454892,-5.8592,0.205875,"---","---"
"TC1900010701.hg.1",0.431,0.16,-1.454797,-5.85933,-0.6234913,"Multiple_Complex","Multiple_Complex"
"TC1900008337.hg.1",0.431,0.16,-1.45451,-5.85972,-0.2816469,"Multiple_Complex","Multiple_Complex"
"TC0900008532.hg.1",0.431,0.16,-1.454346,-5.85995,-0.2304281,"Multiple_Complex","Multiple_Complex"
"TC1500010233.hg.1",0.431,0.16,-1.454275,-5.86004,-0.3576856,"Coding","Coding"
"TC1700012054.hg.1",0.431,0.16,-1.453819,-5.86067,-0.2742125,"Multiple_Complex","Multiple_Complex"
"HTA2-neg-47419866_st",0.431,0.16,-1.453607,-5.86096,-0.4152613,"---","---"
"HTA2-pos-3151640_st",0.431,0.16,1.4535,-5.86111,0.3060625,"---","---"
"TC1100012133.hg.1",0.431,0.16,-1.453442,-5.86119,-0.28794,"Multiple_Complex","Multiple_Complex"
"TC0200012060.hg.1",0.431,0.16,1.453245,-5.86146,0.3100844,"Multiple_Complex","Multiple_Complex"
"TC1300006633.hg.1",0.432,0.16,-1.452976,-5.86183,-0.2760625,"Coding","Coding"
"TC0500009481.hg.1",0.432,0.16,1.452672,-5.86224,0.2207187,"Multiple_Complex","Multiple_Complex"
"TC1100009068.hg.1",0.432,0.16,-1.452463,-5.86253,-0.30213,"Multiple_Complex","Multiple_Complex"
"HTA2-pos-PSR02030741.hg.1",0.432,0.16,-1.452348,-5.86269,-0.3024994,"---","---"
"TC1900007543.hg.1",0.432,0.16,1.452308,-5.86274,0.5103494,"Multiple_Complex","Multiple_Complex"
"TC0600014255.hg.1",0.432,0.16,-1.45229,-5.86277,-0.3091425,"Coding","Coding"
"TC0300006905.hg.1",0.432,0.16,-1.452118,-5.863,-0.3203812,"Multiple_Complex","Multiple_Complex"
"TSUnmapped00000107.hg.1",0.432,0.16,1.452107,-5.86302,0.3167731,"Coding","Coding"
"TC1500010045.hg.1",0.432,0.16,-1.452057,-5.86309,-0.5671413,"Multiple_Complex","Multiple_Complex"
"HTA2-pos-3295167_st",0.432,0.16,1.452035,-5.86312,0.3913119,"---","---"
"TC0100017523.hg.1",0.432,0.16,1.45154,-5.8638,0.1995306,"Multiple_Complex","Multiple_Complex"
"TC0200008996.hg.1",0.432,0.16,1.451504,-5.86385,0.4239,"Multiple_Complex","Multiple_Complex"
"TC0500013376.hg.1",0.432,0.16,-1.451468,-5.8639,-0.2954225,"Multiple_Complex","Multiple_Complex"
"TC1000009170.hg.1",0.432,0.16,-1.451405,-5.86398,-0.2456525,"Coding","Coding"
"TC0500013258.hg.1",0.432,0.16,-1.451386,-5.86401,-0.2134925,"Multiple_Complex","Multiple_Complex"
"TC0500009623.hg.1",0.432,0.161,-1.451375,-5.86402,-0.2318337,"Coding","Coding"
"TC1900011797.hg.1",0.432,0.161,1.451366,-5.86404,0.2569719,"Multiple_Complex","Multiple_Complex"
"TC0100014022.hg.1",0.432,0.161,-1.451355,-5.86405,-0.2485469,"Multiple_Complex","Multiple_Complex"
"TC1900009765.hg.1",0.432,0.161,1.451116,-5.86438,0.3598963,"Multiple_Complex","Multiple_Complex"
"TC0600006993.hg.1",0.432,0.161,1.451065,-5.86445,0.2168313,"Multiple_Complex","Multiple_Complex"
"TC1900007026.hg.1",0.432,0.161,1.451052,-5.86447,0.2362606,"Coding","Coding"
"TC0100013902.hg.1",0.432,0.161,-1.450942,-5.86462,-0.3422469,"Multiple_Complex","Multiple_Complex"
"TC0100009441.hg.1",0.432,0.161,1.450932,-5.86463,0.4130475,"Multiple_Complex","Multiple_Complex"
"TC1700006546.hg.1",0.432,0.161,1.450573,-5.86512,0.4428594,"Multiple_Complex","Multiple_Complex"
"TC1700009750.hg.1",0.433,0.161,1.449868,-5.86609,0.3485875,"Multiple_Complex","Multiple_Complex"
"TC2000006510.hg.1",0.433,0.161,-1.449741,-5.86626,-0.2387631,"Multiple_Complex","Multiple_Complex"
"TC1900008072.hg.1",0.433,0.161,-1.449178,-5.86703,-0.2916794,"Multiple_Complex","Multiple_Complex"
"TC1100007868.hg.1",0.433,0.161,-1.449056,-5.8672,-0.2660737,"Multiple_Complex","Multiple_Complex"
"HTA2-neg-47419699_st",0.433,0.161,1.448925,-5.86738,1.1866119,"---","---"
"HTA2-neg-47424494_st",0.434,0.161,-1.448059,-5.86857,-0.9121881,"---","---"
"TC2200006939.hg.1",0.434,0.161,-1.447844,-5.86886,-0.2320219,"Multiple_Complex","Multiple_Complex"
"TC1700008082.hg.1",0.434,0.161,1.447782,-5.86894,0.311605,"Multiple_Complex","Multiple_Complex"
"TC0X00009580.hg.1",0.434,0.162,-1.447624,-5.86916,-0.2541794,"Multiple_Complex","Multiple_Complex"
